,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
761,3240,1181
762,3481,1235
763,3534,1316
764,3535,1300
765,3714,1334
766,3824,1328
767,3851,1347
768,3882,1373
769,3860,1449
770,3737,1392
771,3793,1344
772,3909,1434
773,3704,1325
774,3511,1202
775,3607,1290
776,3307,1334
777,3331,1209
778,3227,1249
779,3203,1247
780,2832,1144
781,2648,1069
782,2351,908
783,895,693
784,909,718
785,981,708
786,958,735
787,975,715
788,987,797
789,960,896
790,1015,867
791,971,902
792,1008,824
793,1063,849
794,1030,906
795,1100,913
796,1000,954
797,1045,900
798,987,865
799,966,800
800,913,774
801,961,730
802,1007,739
803,2270,927
804,2389,985
805,2726,1164
806,2994,1137
807,3091,1145
808,3210,1303
809,3410,1206
810,3526,1251
811,3567,1290
812,3561,1307
813,3654,1351
814,3740,1282
815,3745,1357
816,3645,1282
817,3537,1332
818,3608,1368
819,3653,1282
820,3541,1275
821,3472,1265
822,3393,1265
823,3194,1248
824,2937,1112
825,2826,1270
826,2816,1121
827,2468,1002
828,1968,982
829,915,684
830,933,695
831,928,739
832,1015,746
833,1012,773
834,1017,833
835,975,813
836,1023,904
837,990,975
838,1029,926
839,1019,938
840,981,954
841,1073,940
842,1057,972
843,1007,958
844,985,909
845,1046,911
846,1036,856
847,990,808
848,945,758
849,868,741
850,2211,901
851,2519,964
852,2633,1065
853,3083,1113
854,3080,1163
855,3179,1175
856,3314,1197
857,3276,1322
858,3432,1246
859,3627,1278
860,3407,1300
861,3415,1242
862,3489,1206
863,3465,1322
864,3601,1271
865,3529,1177
866,3435,1233
867,3335,1264
868,3270,1265
869,3058,1205
870,2857,1108
871,2610,1085
872,2361,986
873,1975,976
874,998,731
875,941,774
876,974,743
877,953,696
878,967,830
879,978,830
880,1045,843
881,1016,922
882,1087,1047
883,1157,963
884,1124,978
885,1111,922
886,1044,902
887,1050,995
888,1053,873
889,931,867
890,986,831
891,1014,800
892,1036,786
893,1009,750
894,855,718
895,2183,1028
896,2474,941
897,2709,1039
898,2833,1093
899,2935,1149
900,3058,1246
901,3103,1183
902,3229,1218
903,3267,1194
904,3272,1254
905,3299,1293
906,3314,1269
907,3322,1261
908,3299,1264
909,3190,1154
910,3159,1158
911,3028,1108
912,2884,1148
913,2742,1123
914,2663,958
915,2426,956
916,2062,917
917,885,708
918,913,728
919,940,699
920,995,758
921,978,746
922,905,864
923,1026,909
924,1010,898
925,1017,932
926,1054,971
927,1103,1112
928,1095,1014
929,995,1008
930,1055,982
