,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
1861,730,644
1862,707,689
1863,722,614
1864,1257,1085
1865,1216,1082
1866,1255,1066
1867,1317,1185
1868,1387,1211
1869,1367,1127
1870,1504,1131
1871,1322,1180
1872,1341,1286
1873,1483,1282
1874,1447,1219
1875,1460,1208
1876,1476,1312
1877,1387,1355
1878,1562,1322
1879,1502,1354
1880,1567,1264
1881,1588,1317
1882,1497,1309
1883,1528,1229
1884,1585,1370
1885,1649,1325
1886,1620,1283
1887,1469,1284
1888,1575,1355
1889,1483,1387
1890,1521,1253
1891,1436,1291
1892,1493,1338
1893,1453,1314
1894,1482,1262
1895,1477,1309
1896,1625,1311
1897,1537,1173
1898,1434,1258
1899,1437,1258
1900,1328,1310
1901,1391,1260
1902,1407,1294
1903,1349,1199
1904,1419,1239
1905,1327,1193
1906,1339,1067
1907,1277,1105
1908,1333,1049
1909,1205,1096
1910,701,682
1911,806,663
1912,763,725
1913,815,723
1914,848,712
1915,893,758
1916,826,768
1917,952,802
1918,908,854
1919,918,850
1920,935,742
1921,857,830
1922,896,790
1923,952,863
1924,849,791
1925,910,773
1926,931,752
1927,786,760
1928,795,732
1929,822,747
1930,737,688
1931,792,665
1932,697,659
1933,1102,1023
1934,1194,984
1935,1262,1126
1936,1211,1142
1937,1420,1146
1938,1339,1255
1939,1421,1190
1940,1438,1246
1941,1408,1209
1942,1508,1301
1943,1424,1314
1944,1417,1235
1945,1429,1330
1946,1453,1333
1947,1592,1292
1948,1626,1405
1949,1567,1400
1950,1602,1386
1951,1547,1391
1952,1554,1314
1953,1510,1354
1954,1593,1392
1955,1559,1406
1956,1677,1304
1957,1441,1377
1958,1567,1311
1959,1580,1308
1960,1479,1315
1961,1507,1315
1962,1576,1386
1963,1570,1305
1964,1498,1399
1965,1416,1341
1966,1353,1206
1967,1492,1282
1968,1457,1278
1969,1436,1232
1970,1461,1272
1971,1453,1179
1972,1408,1210
1973,1227,1235
1974,1373,1171
1975,1342,1143
1976,1323,1248
1977,1333,1103
1978,1260,1150
1979,1191,1116
1980,746,659
1981,812,665
1982,788,699
1983,846,716
1984,800,679
1985,855,738
1986,843,768
1987,926,761
1988,898,846
1989,947,783
1990,967,771
1991,909,768
1992,905,868
1993,964,807
1994,958,839
1995,935,830
1996,880,764
1997,857,708
1998,792,709
1999,840,652
2000,689,704
2001,722,674
2002,1238,1033
2003,1287,998
2004,1285,1089
2005,1351,1113
2006,1408,1229
2007,1399,1194
2008,1360,1178
2009,1424,1174
2010,1479,1258
2011,1436,1320
2012,1485,1412
2013,1531,1246
2014,1580,1238
2015,1546,1425
2016,1542,1334
2017,1625,1395
2018,1465,1352
2019,1555,1327
2020,1688,1341
2021,1567,1387
2022,1543,1350
2023,1500,1334
2024,1601,1349
2025,1488,1247
2026,1499,1333
2027,1534,1332
2028,1537,1333
2029,1426,1273
2030,1573,1379
2031,1478,1364
2032,1478,1307
2033,1408,1269
2034,1510,1258
2035,1541,1337
2036,1426,1307
2037,1522,1266
2038,1449,1262
2039,1475,1208
2040,1355,1145
2041,1445,1157
2042,1379,1147
2043,1319,1206
2044,1277,1097
2045,1360,1156
2046,1349,1119
2047,1270,1139
2048,1251,1048
2049,1249,1045
2050,781,624
2051,765,648
2052,789,689
2053,836,698
2054,864,752
2055,804,767
2056,814,830
2057,875,765
2058,916,748
2059,925,785
2060,940,852
2061,936,854
2062,879,853
2063,830,800
2064,859,771
2065,825,760
2066,812,706
2067,781,729
2068,743,693
2069,743,691
2070,757,647
2071,1136,1055
2072,1215,1073
2073,1280,1052
2074,1341,1108
2075,1352,1148
2076,1408,1209
2077,1400,1207
2078,1398,1194
2079,1383,1213
2080,1434,1220
2081,1461,1243
2082,1431,1260
2083,1451,1391
2084,1470,1396
2085,1472,1363
2086,1674,1378
2087,1585,1325
2088,1645,1458
2089,1568,1410
2090,1564,1330
2091,1549,1417
2092,1601,1323
2093,1518,1321
2094,1515,1329
2095,1496,1318
2096,1518,1388
2097,1552,1350
2098,1530,1276
2099,1479,1297
2100,1457,1300
2101,1453,1402
2102,1509,1269
2103,1554,1231
2104,1492,1221
2105,1454,1310
2106,1296,1258
2107,1513,1343
2108,1399,1236
2109,1441,1251
2110,1314,1292
2111,1356,1253
2112,1361,1170
2113,1353,1111
2114,1306,1137
2115,1352,1167
2116,1196,1131
2117,1232,1092
2118,1280,1025
2119,742,690
2120,742,712
2121,822,652
2122,794,725
2123,805,729
2124,817,709
2125,852,775
2126,833,803
2127,928,747
2128,928,775
2129,908,816
2130,856,847
2131,835,796
2132,858,770
2133,855,773
2134,883,827
2135,807,722
2136,763,669
2137,762,706
2138,694,682
2139,753,653
2140,1172,1056
2141,1287,1107
2142,1334,1067
2143,1312,993
2144,1328,1226
2145,1397,1115
2146,1440,1229
2147,1423,1232
2148,1401,1296
2149,1444,1312
2150,1357,1292
2151,1577,1271
2152,1595,1243
2153,1470,1339
2154,1526,1411
2155,1667,1417
2156,1631,1346
2157,1567,1451
2158,1603,1437
2159,1622,1421
2160,1661,1303
2161,1641,1324
2162,1612,1338
2163,1463,1338
2164,1447,1282
2165,1607,1387
2166,1647,1353
2167,1613,1327
2168,1514,1203
2169,1538,1274
2170,1579,1284
2171,1489,1280
2172,1479,1183
2173,1466,1274
2174,1426,1193
2175,1542,1300
2176,1510,1288
2177,1439,1169
2178,1419,1226
2179,1450,1246
2180,1408,1174
2181,1339,1168
2182,1359,1164
2183,1328,1096
2184,1308,1097
2185,1209,1079
2186,1248,1029
2187,1191,1106
2188,703,660
2189,758,673
2190,752,685
2191,788,652
2192,751,805
2193,806,729
2194,897,735
2195,871,800
2196,908,798
2197,816,752
2198,896,732
2199,867,736
2200,890,781
2201,879,740
2202,885,723
2203,800,724
2204,828,757
2205,783,701
2206,757,678
2207,746,684
2208,749,656
2209,1186,1082
2210,1171,1073
2211,1223,1095
2212,1240,1119
2213,1343,1139
2214,1473,1179
2215,1408,1167
2216,1427,1246
2217,1402,1279
2218,1499,1284
2219,1545,1306
2220,1549,1294
2221,1557,1308
2222,1547,1401
2223,1535,1390
2224,1546,1288
2225,1522,1452
2226,1521,1546
2227,1565,1410
2228,1499,1321
2229,1572,1385
2230,1534,1391
2231,1569,1457
2232,1675,1316
2233,1566,1280
2234,1452,1200
2235,1436,1327
2236,1534,1311
2237,1487,1276
2238,1520,1323
2239,1504,1382
2240,1546,1309
2241,1418,1295
2242,1435,1337
2243,1390,1210
2244,1469,1251
2245,1433,1350
2246,1365,1214
2247,1471,1224
2248,1435,1209
2249,1399,1190
2250,1344,1137
2251,1310,1154
2252,1348,1158
2253,1309,1169
2254,1222,1038
2255,1093,1083
2256,1230,1165
2257,713,694
2258,783,671
2259,744,676
2260,807,680
2261,811,756
2262,845,710
2263,807,692
2264,874,727
2265,845,702
2266,826,738
2267,834,763
2268,834,758
2269,856,779
2270,806,774
2271,774,684
2272,766,715
2273,774,729
2274,753,652
2275,671,687
2276,1196,1097
2277,1256,1088
2278,1285,1238
2279,1323,1161
2280,1360,1241
2281,1467,1202
2282,1388,1148
2283,1366,1346
2284,1346,1179
2285,1531,1256
2286,1437,1250
2287,1480,1320
2288,1534,1343
2289,1435,1320
2290,1612,1300
2291,1675,1448
2292,1646,1344
2293,1609,1393
2294,1629,1352
2295,1446,1392
2296,1581,1378
2297,1627,1345
2298,1587,1316
2299,1597,1312
2300,1554,1338
2301,1576,1395
2302,1571,1376
2303,1486,1346
2304,1632,1353
2305,1440,1316
2306,1555,1281
2307,1517,1356
2308,1529,1347
2309,1536,1202
2310,1478,1357
2311,1399,1278
2312,1449,1312
2313,1409,1368
2314,1362,1247
2315,1444,1154
2316,1405,1195
2317,1431,1188
2318,1363,1185
2319,1331,1132
2320,1284,1062
2321,1300,1094
2322,1248,1073
2323,1197,1065
2324,704,605
2325,706,696
2326,730,683
2327,757,725
2328,864,697
2329,775,700
2330,807,747
2331,806,722
2332,820,777
2333,793,719
2334,820,747
2335,856,764
2336,767,678
2337,786,744
2338,771,687
2339,747,706
2340,762,628
2341,691,670
2342,758,656
2343,1184,983
2344,1265,1113
2345,1242,1080
2346,1289,1082
2347,1413,1195
2348,1361,1226
2349,1384,1195
2350,1433,1246
2351,1491,1243
2352,1423,1285
2353,1392,1225
2354,1412,1261
2355,1405,1254
2356,1563,1454
2357,1594,1262
2358,1453,1226
2359,1527,1290
2360,1627,1384
2361,1636,1385
2362,1531,1310
2363,1533,1370
2364,1476,1388
2365,1473,1356
2366,1482,1321
2367,1484,1286
2368,1587,1332
2369,1549,1262
2370,1584,1311
2371,1523,1347
2372,1514,1266
2373,1472,1274
2374,1453,1360
2375,1564,1224
2376,1500,1274
2377,1558,1228
2378,1604,1351
2379,1450,1251
2380,1489,1272
2381,1453,1227
2382,1423,1206
2383,1359,1237
2384,1398,1225
2385,1445,1134
2386,1329,1139
2387,1312,1048
2388,1328,1082
2389,1226,1154
2390,1182,1014
2391,695,650
2392,778,663
2393,700,703
2394,783,654
2395,812,697
2396,796,711
2397,797,741
2398,807,711
2399,728,713
2400,784,670
2401,809,669
2402,827,672
2403,758,672
2404,785,696
2405,723,652
2406,745,672
2407,736,675
2408,1266,1057
2409,1203,1111
2410,1262,1095
2411,1346,1196
2412,1374,1100
2413,1458,1083
2414,1396,1300
2415,1458,1203
2416,1446,1134
2417,1564,1246
2418,1374,1310
2419,1438,1288
2420,1439,1288
2421,1501,1269
2422,1589,1463
2423,1556,1226
2424,1584,1297
2425,1526,1330
2426,1577,1362
2427,1596,1327
2428,1544,1253
2429,1480,1418
2430,1575,1414
2431,1455,1339
2432,1588,1262
2433,1595,1288
2434,1521,1272
2435,1668,1339
2436,1607,1239
2437,1507,1315
2438,1489,1307
2439,1523,1323
2440,1530,1341
2441,1550,1481
2442,1515,1222
2443,1454,1221
2444,1390,1227
2445,1417,1184
2446,1349,1249
2447,1358,1227
2448,1440,1233
2449,1320,1165
2450,1277,1221
2451,1417,1188
2452,1371,1112
2453,1374,1044
2454,1237,1069
2455,1194,1066
2456,702,640
2457,708,691
2458,707,639
2459,736,692
2460,738,685
2461,751,710
2462,800,731
2463,798,710
2464,744,677
2465,773,721
2466,744,717
2467,691,673
2468,718,688
2469,784,617
2470,653,646
2471,1247,1071
2472,1315,1097
2473,1362,1074
2474,1301,1227
2475,1349,1206
2476,1392,1144
2477,1409,1247
2478,1476,1228
2479,1470,1244
2480,1430,1206
2481,1453,1251
2482,1445,1285
2483,1533,1198
2484,1482,1192
2485,1562,1356
2486,1569,1302
2487,1521,1343
2488,1439,1297
2489,1523,1352
2490,1542,1350
2491,1597,1366
2492,1452,1342
2493,1515,1335
2494,1472,1345
2495,1509,1364
2496,1446,1275
2497,1575,1335
2498,1515,1322
2499,1527,1282
2500,1545,1328
2501,1528,1318
2502,1534,1244
2503,1412,1226
2504,1361,1268
2505,1527,1328
2506,1423,1202
2507,1352,1222
2508,1349,1211
2509,1459,1130
2510,1452,1209
2511,1355,1115
2512,1319,1121
2513,1379,1171
2514,1280,1055
2515,1239,1085
2516,1230,1097
2517,714,654
2518,707,667
2519,667,673
2520,742,708
2521,727,652
2522,698,649
2523,724,695
2524,746,673
2525,742,699
2526,733,664
2527,664,665
2528,1250,1182
2529,1274,1052
2530,1291,1176
2531,1374,1082
2532,1308,1133
2533,1371,1206
2534,1436,1178
2535,1377,1207
2536,1459,1257
2537,1425,1278
2538,1402,1270
2539,1491,1317
2540,1519,1297
2541,1510,1271
2542,1400,1280
2543,1466,1325
2544,1503,1255
2545,1394,1372
2546,1560,1306
2547,1534,1317
2548,1627,1352
2549,1539,1321
2550,1537,1379
2551,1536,1319
2552,1562,1269
2553,1452,1256
2554,1555,1220
2555,1491,1223
2556,1538,1324
2557,1539,1291
2558,1497,1287
2559,1400,1211
2560,1474,1276
2561,1322,1252
2562,1501,1169
2563,1458,1197
2564,1502,1250
2565,1397,1216
2566,1441,1220
2567,1393,1170
2568,1303,1093
2569,1424,1170
2570,1384,1105
2571,1190,1057
2572,1200,1111
2573,1165,1046
2574,747,693
2575,751,732
2576,730,684
2577,740,638
2578,693,669
2579,1275,1014
2580,1313,1082
2581,1347,1235
2582,1366,1167
2583,1322,1109
2584,1328,1160
2585,1380,1318
2586,1390,1287
2587,1412,1250
2588,1466,1266
2589,1437,1271
2590,1462,1224
2591,1565,1317
2592,1490,1351
2593,1422,1319
2594,1451,1271
2595,1452,1287
2596,1520,1232
2597,1510,1308
2598,1483,1330
2599,1559,1377
2600,1437,1308
2601,1513,1282
2602,1507,1247
2603,1573,1252
2604,1560,1305
2605,1553,1284
2606,1466,1233
2607,1559,1355
2608,1506,1321
2609,1453,1291
2610,1391,1229
2611,1459,1334
2612,1341,1281
2613,1407,1258
2614,1487,1194
2615,1411,1192
2616,1419,1193
2617,1467,1156
2618,1395,1227
2619,1325,1176
2620,1283,1167
2621,1236,1125
2622,1264,1165
2623,1300,1093
2624,1206,1048
2625,1197,1063
2626,1231,1090
2627,1353,1076
2628,1249,1209
2629,1381,1228
2630,1399,1223
2631,1410,1240
2632,1341,1244
2633,1448,1147
2634,1402,1297
2635,1415,1344
2636,1601,1367
2637,1533,1325
2638,1540,1288
2639,1503,1347
2640,1540,1212
2641,1530,1389
2642,1520,1295
2643,1571,1186
2644,1479,1324
2645,1475,1389
2646,1510,1325
2647,1541,1319
2648,1535,1264
2649,1472,1308
2650,1491,1319
2651,1483,1283
2652,1432,1322
2653,1438,1333
2654,1405,1324
2655,1456,1351
2656,1407,1298
2657,1495,1302
2658,1450,1296
2659,1457,1308
2660,1406,1320
2661,1421,1186
2662,1319,1200
2663,1415,1179
2664,1355,1252
2665,1286,1166
2666,1324,1224
2667,1284,1160
2668,1185,1123
2669,1233,1069
2670,1277,1032
2671,1175,1024
2672,1298,1067
2673,1267,1123
2674,1315,1086
2675,1355,1129
2676,1390,1226
2677,1338,1193
2678,1370,1186
2679,1439,1289
2680,1431,1280
2681,1417,1246
2682,1535,1362
2683,1454,1284
2684,1574,1266
2685,1550,1385
2686,1505,1265
2687,1416,1239
2688,1490,1243
2689,1507,1257
2690,1434,1261
2691,1556,1384
2692,1540,1253
2693,1564,1342
2694,1477,1281
2695,1518,1259
2696,1496,1254
2697,1481,1358
2698,1491,1212
2699,1446,1268
2700,1531,1211
2701,1487,1290
2702,1424,1199
2703,1456,1352
2704,1460,1251
2705,1392,1227
2706,1359,1220
2707,1374,1207
2708,1383,1233
2709,1400,1156
2710,1296,1257
2711,1263,1284
2712,1314,1090
2713,1243,1075
2714,1266,1142
2715,1273,1105
2716,1211,1057
2717,1193,1051
2718,1240,1053
2719,1382,1127
2720,1346,1198
2721,1332,1212
2722,1261,1254
2723,1387,1171
2724,1405,1229
2725,1428,1312
2726,1375,1182
2727,1546,1231
2728,1510,1238
2729,1395,1241
2730,1525,1226
2731,1448,1327
2732,1414,1297
2733,1458,1288
2734,1438,1230
2735,1524,1327
2736,1502,1304
2737,1543,1302
2738,1402,1258
2739,1549,1314
2740,1527,1336
2741,1497,1273
2742,1565,1266
2743,1523,1365
2744,1550,1340
2745,1518,1232
2746,1537,1249
2747,1492,1268
2748,1410,1180
2749,1421,1247
2750,1424,1161
2751,1430,1134
2752,1338,1233
2753,1350,1172
2754,1321,1175
2755,1297,1144
2756,1214,1120
2757,1251,1060
2758,1224,1164
2759,1206,1058
2760,1169,1007
2761,1288,1152
2762,1300,1101
2763,1268,1122
2764,1280,1178
2765,1345,1186
2766,1344,1136
2767,1385,1254
2768,1374,1304
2769,1406,1191
2770,1435,1284
2771,1426,1344
2772,1431,1283
2773,1479,1245
2774,1489,1318
2775,1518,1311
2776,1452,1296
2777,1585,1379
2778,1497,1265
2779,1501,1323
2780,1427,1283
2781,1494,1266
2782,1470,1300
2783,1480,1327
2784,1469,1287
2785,1405,1279
2786,1415,1200
2787,1513,1303
2788,1467,1346
2789,1455,1198
2790,1445,1165
2791,1386,1189
2792,1430,1290
2793,1321,1236
2794,1396,1240
2795,1413,1203
2796,1384,1121
2797,1286,1174
2798,1338,1164
2799,1357,1116
2800,1298,1105
2801,1241,1085
2802,1201,1086
2803,1146,1024
2804,1231,1070
2805,1263,1127
2806,1244,1261
2807,1324,1208
2808,1345,1218
2809,1362,1193
2810,1391,1187
2811,1397,1212
2812,1470,1230
2813,1357,1244
2814,1413,1188
2815,1508,1212
2816,1530,1346
2817,1447,1342
2818,1461,1347
2819,1523,1284
2820,1449,1248
2821,1431,1261
2822,1441,1350
2823,1423,1298
2824,1444,1292
2825,1500,1262
2826,1506,1307
2827,1430,1328
2828,1385,1320
2829,1458,1158
2830,1369,1242
2831,1374,1324
2832,1477,1324
2833,1390,1231
2834,1362,1202
2835,1425,1249
2836,1480,1152
2837,1406,1200
2838,1444,1189
2839,1401,1129
2840,1320,1129
2841,1217,1136
2842,1352,1081
2843,1163,1105
2844,1285,1028
2845,1289,1034
2846,1134,1048
2847,1139,1045
2848,1246,1075
2849,1288,1079
2850,1292,1096
2851,1304,1137
2852,1378,1110
2853,1430,1194
2854,1387,1240
2855,1355,1206
2856,1347,1243
2857,1439,1253
2858,1382,1187
2859,1405,1261
2860,1443,1382
2861,1522,1258
2862,1457,1376
2863,1470,1262
2864,1407,1270
2865,1426,1287
2866,1426,1295
2867,1409,1361
2868,1425,1286
2869,1374,1269
2870,1396,1258
2871,1387,1221
2872,1413,1195
2873,1429,1239
2874,1440,1267
2875,1530,1267
2876,1362,1138
2877,1386,1211
2878,1452,1174
2879,1405,1093
2880,1424,1227
2881,1331,1196
2882,1302,1164
2883,1239,1193
2884,1304,1050
2885,1312,1080
2886,1168,1096
2887,1203,1122
2888,1304,961
2889,1170,1095
2890,1257,1116
2891,1186,1194
2892,1242,1165
2893,1280,1133
2894,1410,1278
2895,1509,1161
2896,1321,1248
2897,1443,1152
2898,1368,1310
2899,1465,1199
2900,1443,1207
2901,1312,1258
2902,1319,1248
2903,1384,1300
2904,1453,1213
2905,1437,1200
2906,1352,1181
2907,1501,1296
2908,1465,1272
2909,1442,1306
2910,1390,1345
2911,1398,1336
2912,1419,1258
2913,1365,1241
2914,1386,1274
2915,1457,1230
2916,1457,1189
2917,1449,1232
2918,1397,1245
2919,1402,1174
2920,1409,1246
2921,1339,1149
2922,1350,1054
2923,1292,1179
2924,1223,1089
2925,1227,1110
2926,1218,1029
2927,1235,1056
2928,1198,1042
2929,1194,989
2930,1353,1085
2931,1274,1079
2932,1234,1166
2933,1279,1119
2934,1275,1210
2935,1350,1154
2936,1369,1270
2937,1352,1185
2938,1356,1242
2939,1376,1244
2940,1397,1144
2941,1394,1231
2942,1488,1189
2943,1424,1220
2944,1367,1216
2945,1462,1248
2946,1425,1219
2947,1443,1187
2948,1363,1271
2949,1423,1260
2950,1356,1232
2951,1441,1224
2952,1360,1280
2953,1477,1152
2954,1390,1230
2955,1376,1211
2956,1365,1349
2957,1384,1227
2958,1368,1242
2959,1357,1154
2960,1395,1095
2961,1330,1293
2962,1351,1169
2963,1408,1074
2964,1287,1066
2965,1243,1114
2966,1213,1134
2967,1230,1060
2968,1222,992
2969,1165,1096
2970,1250,1125
2971,1245,1124
2972,1377,1135
2973,1349,1198
2974,1389,1204
2975,1427,1215
2976,1392,1280
2977,1355,1111
2978,1362,1212
2979,1390,1258
2980,1417,1175
2981,1411,1331
2982,1371,1248
2983,1416,1176
2984,1443,1216
2985,1348,1194
2986,1385,1272
2987,1398,1280
2988,1349,1203
2989,1392,1257
2990,1383,1138
2991,1362,1237
2992,1275,1147
2993,1440,1230
2994,1487,1154
2995,1311,1152
2996,1358,1095
2997,1389,1130
2998,1288,1085
2999,1331,1179
3000,1212,1276
3001,1227,1158
3002,1249,1047
3003,1156,1115
3004,1200,1062
3005,1203,944
3006,1107,1013
3007,1200,1111
3008,1237,1123
3009,1252,1089
3010,1367,1191
3011,1395,1193
3012,1384,1253
3013,1377,1172
3014,1332,1172
3015,1487,1272
3016,1301,1204
3017,1330,1336
3018,1338,1183
3019,1372,1253
3020,1424,1233
3021,1413,1247
3022,1384,1200
3023,1372,1174
3024,1431,1227
3025,1376,1151
3026,1380,1178
3027,1364,1338
3028,1450,1183
3029,1390,1214
3030,1312,1270
3031,1376,1321
3032,1288,1186
3033,1314,1112
3034,1354,1183
3035,1293,1172
3036,1270,1084
3037,1310,1116
3038,1273,1152
3039,1294,1191
3040,1186,1045
3041,1184,1007
3042,1176,960
3043,1179,1059
3044,1208,1073
3045,1310,1203
3046,1289,1100
3047,1310,1165
3048,1252,1116
3049,1291,1197
3050,1398,1172
3051,1319,1175
3052,1305,1222
3053,1393,1132
3054,1373,1257
3055,1454,1182
3056,1469,1185
3057,1422,1214
3058,1287,1157
3059,1439,1180
3060,1406,1166
3061,1326,1119
3062,1330,1229
3063,1304,1153
3064,1330,1108
3065,1311,1193
3066,1327,1130
3067,1296,1198
3068,1308,1123
3069,1329,1152
3070,1352,1245
3071,1340,1144
3072,1247,1078
3073,1243,1153
3074,1224,1027
3075,1272,1103
3076,1152,1023
3077,1130,1035
3078,1129,889
3079,1131,1048
3080,1233,1070
3081,1326,1071
3082,1244,1150
3083,1334,1186
3084,1333,1217
3085,1306,1189
3086,1337,1172
3087,1245,1149
3088,1368,1257
3089,1361,1063
3090,1300,1141
3091,1368,1177
3092,1315,1219
3093,1467,1111
3094,1333,1162
3095,1390,1225
3096,1369,1209
3097,1337,1164
3098,1307,1186
3099,1319,1263
3100,1296,1126
3101,1326,1192
3102,1370,1243
3103,1329,1136
3104,1274,1133
3105,1268,1126
3106,1335,1040
3107,1221,1095
3108,1166,1014
3109,1267,1090
3110,1252,1065
3111,1139,1064
3112,1050,1055
3113,1082,1095
3114,1189,1002
3115,1141,1032
3116,1236,1080
3117,1296,1086
3118,1324,1108
3119,1224,1202
3120,1295,1142
3121,1329,1137
3122,1409,1175
3123,1296,1231
3124,1366,1146
3125,1378,1053
3126,1300,1156
3127,1245,1164
3128,1263,1179
3129,1336,1176
3130,1338,1246
3131,1300,1136
3132,1291,1136
3133,1216,1151
3134,1325,1154
3135,1258,1123
3136,1329,1181
3137,1257,1234
3138,1311,1166
3139,1257,1008
3140,1170,1110
3141,1233,1060
3142,1193,1101
3143,1201,956
3144,1201,992
3145,1047,963
3146,1200,1025
3147,1133,1046
3148,1113,1032
3149,1191,1148
3150,1126,1012
3151,1189,965
3152,1295,1079
3153,1218,1098
3154,1274,1061
3155,1284,1117
3156,1292,1199
3157,1411,1136
3158,1382,1196
3159,1252,1141
3160,1185,1101
3161,1206,1037
3162,1351,1115
3163,1335,1132
3164,1268,1148
3165,1191,1138
3166,1281,1112
3167,1300,1000
3168,1270,1180
3169,1187,1112
3170,1177,1163
3171,1309,1065
3172,1156,1054
3173,1122,1092
3174,1165,955
3175,1260,965
3176,1044,931
3177,1169,1071
3178,1162,1025
3179,1185,982
3180,1214,1062
3181,1198,1103
3182,1259,1096
3183,1326,1084
3184,1248,1065
3185,1288,1220
3186,1289,1180
3187,1289,1086
3188,1278,1090
3189,1304,1164
3190,1309,1068
3191,1269,999
3192,1260,1085
3193,1394,1177
3194,1282,1103
3195,1129,1095
3196,1174,1128
3197,1258,1119
3198,1235,1088
3199,1207,1051
3200,1037,994
3201,1262,1056
3202,1141,1018
3203,1125,1074
3204,1166,1090
3205,1222,1027
3206,1135,1056
3207,1170,979
3208,1183,1072
3209,1206,1025
3210,1227,1050
3211,1188,986
3212,1249,1146
3213,1255,1097
3214,1195,1098
3215,1223,1098
3216,1219,1060
3217,1216,1089
3218,1275,1068
3219,1126,1079
3220,1252,1038
3221,1316,1084
3222,1150,1085
3223,1121,941
3224,1150,962
3225,1106,986
3226,1116,976
3227,1170,955
3228,1229,967
3229,1232,1059
3230,1090,1030
3231,1180,988
3232,1248,1062
3233,1185,1093
3234,1109,1026
3235,1326,987
3236,1105,1054
3237,1172,1030
3238,1149,1024
3239,1227,1038
3240,1070,1128
3241,1196,1000
3242,1127,1093
3243,1212,1039
3244,1134,1000
3245,1165,985
3246,1176,1017
3247,1221,966
3248,1131,1038
3249,1213,1049
3250,1209,1079
3251,1219,994
3252,1208,985
3253,1224,1042
3254,1151,1042
3255,775,704
3256,788,677
3257,787,674
3258,754,722
3259,735,732
3260,722,724
3261,757,650
3262,765,663
3263,830,651
3264,786,686
3265,840,713
3266,781,678
3267,754,681
3268,711,664
3269,787,667
3270,777,691
3271,821,669
3272,730,655
3273,736,704
3274,811,678
3275,801,711
3276,829,726
3277,820,684
3278,760,750
3279,759,676
3280,826,649
3281,743,664
3282,745,684
3283,804,731
3284,776,739
3285,805,697
3286,856,676
3287,806,736
3288,841,766
3289,783,706
3290,778,672
3291,842,702
3292,804,721
3293,814,693
3294,794,742
3295,809,678
3296,772,670
3297,824,673
3298,784,715
3299,770,726
3300,816,731
3301,818,744
3302,851,728
3303,811,659
3304,821,676
3305,813,783
3306,770,689
3307,869,694
3308,783,688
3309,819,726
3310,743,712
3311,775,681
3312,751,660
3313,766,705
3314,871,684
3315,783,687
3316,799,684
3317,859,702
3318,869,790
3319,851,777
3320,939,744
3321,883,698
3322,868,730
3323,824,779
3324,836,738
3325,815,740
3326,790,698
3327,804,705
3328,774,677
3329,776,707
3330,796,685
3331,758,710
3332,798,706
3333,808,767
3334,927,733
3335,845,774
3336,852,737
3337,892,740
3338,880,703
3339,867,722
3340,902,729
3341,763,708
3342,776,726
3343,784,672
3344,772,692
3345,733,665
3346,776,700
3347,784,704
3348,836,671
3349,827,715
3350,827,766
3351,920,739
3352,868,725
3353,972,784
3354,957,734
3355,855,783
3356,869,760
3357,823,750
3358,832,770
3359,827,765
3360,791,713
3361,840,726
3362,784,731
3363,801,675
3364,780,731
3365,834,736
3366,851,662
3367,884,754
3368,865,715
3369,790,714
3370,882,758
3371,887,754
3372,912,741
3373,825,774
3374,867,734
3375,896,782
3376,785,788
3377,832,753
3378,869,713
3379,830,761
3380,776,713
3381,818,674
3382,731,692
3383,812,721
3384,898,666
3385,853,685
3386,918,693
3387,897,726
3388,895,672
3389,925,758
3390,856,797
3391,893,756
3392,995,733
3393,802,715
3394,849,777
3395,887,707
3396,824,752
3397,795,705
3398,807,715
3399,803,666
3400,781,643
3401,801,677
3402,816,730
3403,802,700
3404,796,702
3405,821,766
3406,827,732
3407,887,719
3408,937,673
3409,909,764
3410,896,725
3411,962,781
3412,875,720
3413,864,723
3414,868,748
3415,804,722
3416,818,668
3417,791,722
3418,709,628
3419,788,689
3420,786,724
3421,772,741
3422,856,691
3423,886,766
3424,839,716
3425,847,769
3426,881,708
3427,808,802
3428,908,747
3429,848,751
3430,902,726
3431,827,815
3432,817,645
3433,845,749
3434,812,686
3435,793,665
3436,750,680
3437,775,704
3438,809,698
3439,835,796
3440,816,706
3441,861,715
3442,865,715
3443,827,755
3444,858,799
3445,852,672
3446,889,766
3447,804,673
3448,848,706
3449,784,698
3450,790,711
3451,820,713
3452,789,689
3453,754,705
3454,836,685
3455,725,749
3456,849,701
3457,899,753
3458,878,703
3459,790,786
3460,883,770
3461,824,727
3462,867,709
3463,779,642
3464,821,707
3465,786,723
3466,821,678
3467,803,734
3468,758,703
3469,763,755
3470,749,769
3471,798,749
3472,733,742
3473,827,701
3474,831,717
3475,779,719
3476,803,699
3477,794,699
3478,903,743
3479,834,770
3480,763,720
3481,825,695
3482,804,697
3483,803,672
3484,764,687
3485,806,679
3486,827,705
3487,856,710
3488,794,744
3489,795,733
3490,819,721
3491,745,677
3492,801,764
3493,821,691
3494,846,678
3495,780,681
3496,733,727
3497,810,708
3498,793,705
3499,857,674
3500,835,743
3501,839,744
3502,785,679
3503,824,728
3504,785,666
3505,783,687
3506,778,739
3507,750,752
3508,789,719
3509,832,714
3510,776,649
3511,765,724
3512,785,646
3513,731,713
3514,821,743
3515,815,741
3516,765,678
3517,700,615
