,Cy3 Pixel Values (Arb.U.),FITC Pixel Values (Arb.U.)
10414,952,1801
10415,1018,1677
10416,889,1514
10417,800,1340
10418,895,1190
10419,875,1162
10420,919,859
10421,855,838
10422,903,998
10423,932,1184
10424,932,1478
10425,943,1660
10426,988,1766
10427,947,1842
10428,894,2049
10429,935,2088
10430,975,1951
10431,911,1987
10432,904,1835
10433,859,1610
10434,944,1315
10435,871,1166
10436,931,1000
10437,863,928
10438,921,1145
10439,939,1352
10440,964,1578
10441,953,1868
10442,948,2116
10443,883,2215
10444,930,2277
10445,1001,2324
10446,960,2332
10447,889,2063
10448,939,1937
10449,903,1834
10450,908,1597
10451,935,1354
10452,995,1115
10453,922,864
10454,898,894
10455,919,1030
10456,977,1187
10457,904,1416
10458,880,1897
10459,883,2136
10460,978,2317
10461,893,2364
10462,898,2574
10463,929,2549
10464,1007,2432
10465,905,2363
10466,932,2244
10467,963,1887
10468,861,1794
10469,934,1481
10470,918,1188
10471,916,998
10472,862,885
10473,855,992
10474,878,1397
10475,931,1623
10476,920,1875
10477,946,2233
10478,952,2401
10479,896,2525
10480,969,2753
10481,977,2723
10482,954,2586
10483,1002,2519
10484,918,2381
10485,1003,2132
10486,865,1856
10487,928,1564
10488,913,1212
10489,887,1024
10490,891,827
10491,907,969
10492,885,1129
10493,935,1487
10494,1016,1825
10495,898,2124
10496,874,2170
10497,933,2494
10498,940,2649
10499,925,2797
10500,1001,2667
10501,933,2752
10502,937,2718
10503,986,2452
10504,935,2310
10505,964,1928
10506,975,1624
10507,904,1237
10508,865,1027
10509,820,841
10510,881,945
10511,856,1179
10512,864,1409
10513,901,1754
10514,894,2024
10515,971,2453
10516,863,2586
10517,892,2761
10518,975,2714
10519,995,2706
10520,972,2628
10521,906,2525
10522,925,2526
10523,955,2356
10524,861,1989
10525,935,1665
10526,862,1236
10527,897,1129
10528,853,831
10529,905,980
10530,930,1144
10531,856,1442
10532,932,1662
10533,912,2039
10534,982,2212
10535,945,2407
10536,996,2601
10537,981,2686
10538,955,2681
10539,1018,2630
10540,852,2596
10541,945,2489
10542,1011,2190
10543,986,1827
10544,941,1545
10545,837,1220
10546,873,995
10547,866,958
10548,909,1210
10549,881,1433
10550,854,1695
10551,881,1980
10552,908,2172
10553,891,2371
10554,934,2590
10555,932,2563
10556,981,2496
10557,1005,2610
10558,966,2536
10559,888,2431
10560,939,2102
10561,949,1695
10562,912,1536
10563,913,1238
10564,967,891
10565,896,924
10566,907,1166
10567,932,1317
10568,903,1577
10569,858,1800
10570,913,1997
10571,923,2184
10572,958,2270
10573,942,2475
10574,929,2543
10575,903,2506
10576,930,2452
10577,931,2219
10578,941,1854
10579,869,1516
10580,921,1294
10581,870,1028
10582,928,891
10583,923,985
10584,896,1211
10585,893,1419
10586,922,1594
10587,927,1734
10588,902,1935
10589,917,2031
10590,850,2132
10591,898,2169
10592,875,2141
10593,917,2028
10594,919,1969
10595,868,1698
10596,945,1379
10597,894,1156
10598,865,860
10599,920,920
10600,880,1098
10601,906,1168
10602,918,1395
10603,923,1583
10604,960,1698
10605,994,1798
10606,899,1901
10607,872,1905
10608,849,2025
10609,913,1792
10610,905,1416
10611,897,1437
10612,864,1164
10613,876,1023
10614,936,829
10615,888,962
10616,856,1132
10617,937,1235
10618,873,1349
10619,831,1509
10620,885,1576
10621,962,1598
10622,927,1618
10623,921,1551
10624,913,1454
10625,904,1291
10626,850,1182
10627,893,962
10628,954,897
10629,922,934
10630,864,981
10631,897,1102
10632,842,1203
10633,891,1282
10634,942,1294
10635,865,1311
10636,852,1269
10637,981,1166
10638,836,1165
10639,870,988
10640,896,821
10641,858,944
10642,900,1028
10643,852,1055
10644,870,1008
10645,950,1019
10646,966,991
10647,827,1070
10648,912,927
10649,875,861
10650,921,871
10651,827,869
10652,839,857
10653,1110,650
10654,1083,641
10655,1135,702
10656,1093,628
10657,1004,668
10658,1163,690
10659,1164,717
10660,1121,684
10661,1170,701
10662,1066,723
10663,1121,699
10664,1159,689
10665,1147,739
10666,1126,634
10667,1100,642
10668,982,673
10669,1108,666
10670,1082,678
10671,1146,719
10672,1185,644
10673,1193,699
10674,1291,737
10675,1307,766
10676,1210,771
10677,1360,676
10678,1247,707
10679,1196,753
10680,1213,685
10681,1231,688
10682,1179,652
10683,1162,613
10684,1108,639
10685,1156,690
10686,1097,702
10687,1134,716
10688,1217,748
10689,1240,756
10690,1316,793
10691,1284,764
10692,1345,741
10693,1330,752
10694,1265,797
10695,1296,745
10696,1359,749
10697,1317,774
10698,1281,739
10699,1218,723
10700,1216,709
10701,1083,678
10702,1083,669
10703,963,664
10704,1107,701
10705,1240,697
10706,1265,739
10707,1254,780
10708,1385,754
10709,1385,814
10710,1410,795
10711,1429,814
10712,1491,855
10713,1479,837
10714,1396,799
10715,1469,723
10716,1434,751
10717,1315,776
10718,1239,750
10719,1304,772
10720,1218,656
10721,1116,612
10722,1038,626
10723,1030,650
10724,1162,665
10725,1137,715
10726,1305,737
10727,1409,781
10728,1307,759
10729,1338,775
10730,1531,768
10731,1553,792
10732,1544,792
10733,1418,787
10734,1552,820
10735,1571,839
10736,1497,775
10737,1356,766
10738,1322,796
10739,1448,814
10740,1252,761
10741,1168,740
10742,1139,687
10743,1104,666
10744,1091,675
10745,1086,719
10746,1201,772
10747,1279,718
10748,1395,788
10749,1511,774
10750,1476,789
10751,1641,744
10752,1502,775
10753,1671,791
10754,1576,784
10755,1602,849
10756,1565,782
10757,1605,761
10758,1519,738
10759,1496,803
10760,1347,780
10761,1422,782
10762,1398,665
10763,1270,692
10764,1191,687
10765,1141,720
10766,1000,690
10767,1154,685
10768,1314,703
10769,1335,707
10770,1474,780
10771,1378,771
10772,1600,814
10773,1599,837
10774,1629,886
10775,1616,815
10776,1675,908
10777,1643,830
10778,1654,786
10779,1662,830
10780,1606,886
10781,1606,847
10782,1484,798
10783,1488,735
10784,1467,761
10785,1331,737
10786,1300,739
10787,1155,766
10788,1116,658
10789,1052,632
10790,1156,745
10791,1215,809
10792,1364,745
10793,1429,795
10794,1611,709
10795,1588,860
10796,1556,859
10797,1563,745
10798,1556,826
10799,1677,851
10800,1645,829
10801,1627,807
10802,1622,790
10803,1592,837
10804,1668,829
10805,1643,818
10806,1489,812
10807,1563,786
10808,1410,756
10809,1317,699
10810,1262,750
10811,1123,711
10812,1097,678
10813,1061,741
10814,1195,681
10815,1359,704
10816,1449,760
10817,1488,766
10818,1509,801
10819,1469,794
10820,1649,845
10821,1686,807
10822,1672,888
10823,1681,907
10824,1669,830
10825,1756,858
10826,1805,900
10827,1580,880
10828,1741,825
10829,1681,901
10830,1560,792
10831,1446,834
10832,1441,749
10833,1394,769
10834,1236,788
10835,1249,699
10836,999,704
10837,1060,662
10838,1139,723
10839,1251,781
10840,1403,813
10841,1505,799
10842,1577,842
10843,1561,849
10844,1625,790
10845,1679,864
10846,1725,844
10847,1726,831
10848,1800,874
10849,1816,837
10850,1698,871
10851,1694,872
10852,1655,827
10853,1527,821
10854,1728,836
10855,1609,841
10856,1562,755
10857,1490,764
10858,1442,805
10859,1289,735
10860,1195,734
10861,1161,647
10862,1127,718
10863,1178,724
10864,1256,736
10865,1386,751
10866,1493,815
10867,1480,766
10868,1552,853
10869,1626,852
10870,1698,900
10871,1760,852
10872,1694,879
10873,1741,863
10874,1759,868
10875,1743,796
10876,1681,845
10877,1765,849
10878,1774,815
10879,1608,885
10880,1686,770
10881,1589,793
10882,1567,810
10883,1374,728
10884,1342,755
10885,1274,795
10886,1186,676
10887,1091,681
10888,1122,771
10889,1304,747
10890,1348,795
10891,1475,775
10892,1576,779
10893,1502,813
10894,1693,787
10895,1712,827
10896,1705,821
10897,1791,888
10898,1770,861
10899,1717,840
10900,1785,832
10901,1676,807
10902,1707,775
10903,1595,784
10904,1690,829
10905,1617,786
10906,1566,850
10907,1430,729
10908,1585,747
10909,1397,688
10910,1208,684
10911,1089,690
10912,1060,678
10913,1185,731
10914,1243,814
10915,1427,749
10916,1438,851
10917,1501,842
10918,1534,729
10919,1672,835
10920,1636,812
10921,1670,844
10922,1740,820
10923,1671,890
10924,1805,836
10925,1742,865
10926,1721,854
10927,1825,849
10928,1740,846
10929,1649,879
10930,1653,821
10931,1656,766
10932,1506,773
10933,1442,785
10934,1339,785
10935,1331,741
10936,1170,627
10937,1085,647
10938,1027,710
10939,1227,752
10940,1369,746
10941,1483,792
10942,1552,774
10943,1587,856
10944,1629,861
10945,1599,826
10946,1681,797
10947,1743,822
10948,1685,887
10949,1633,806
10950,1806,886
10951,1747,779
10952,1764,901
10953,1618,776
10954,1688,801
10955,1591,839
10956,1565,756
10957,1530,784
10958,1457,777
10959,1340,768
10960,1192,732
10961,1124,630
10962,1171,704
10963,1225,709
10964,1302,719
10965,1427,796
10966,1438,795
10967,1520,712
10968,1595,784
10969,1690,805
10970,1680,786
10971,1562,823
10972,1673,821
10973,1693,844
10974,1795,845
10975,1694,872
10976,1786,877
10977,1668,838
10978,1745,836
10979,1571,840
10980,1525,814
10981,1605,824
10982,1480,805
10983,1447,771
10984,1297,730
10985,1205,752
10986,1124,640
10987,1004,667
10988,1149,653
10989,1176,691
10990,1213,737
10991,1386,791
10992,1536,841
10993,1609,793
10994,1617,775
10995,1629,860
10996,1725,848
10997,1646,837
10998,1692,804
10999,1597,808
11000,1676,887
11001,1675,842
11002,1627,824
11003,1585,774
11004,1678,839
11005,1526,799
11006,1486,729
11007,1494,799
11008,1422,765
11009,1227,731
11010,1203,708
11011,1077,658
11012,1041,645
11013,1165,720
11014,1226,730
11015,1154,746
11016,1459,719
11017,1422,768
11018,1500,787
11019,1422,829
11020,1511,840
11021,1626,821
11022,1608,823
11023,1628,856
11024,1688,725
11025,1647,828
11026,1741,885
11027,1596,833
11028,1585,880
11029,1523,810
11030,1536,832
11031,1492,833
11032,1505,741
11033,1325,738
11034,1185,717
11035,1130,696
11036,1092,685
11037,1107,657
11038,1220,712
11039,1286,732
11040,1382,752
11041,1460,828
11042,1450,792
11043,1455,819
11044,1496,894
11045,1633,816
11046,1640,788
11047,1632,789
11048,1651,821
11049,1609,759
11050,1594,755
11051,1574,810
11052,1395,792
11053,1542,818
11054,1432,783
11055,1260,758
11056,1303,728
11057,1179,665
11058,1230,672
11059,1060,649
11060,1060,668
11061,1131,691
11062,1230,721
11063,1322,775
11064,1314,749
11065,1386,766
11066,1542,818
11067,1551,820
11068,1539,818
11069,1538,804
11070,1546,787
11071,1596,743
11072,1587,819
11073,1571,802
11074,1455,762
11075,1551,818
11076,1440,731
11077,1425,733
11078,1245,750
11079,1243,740
11080,1144,712
11081,1109,664
11082,1133,681
11083,1191,712
11084,1290,819
11085,1323,813
11086,1350,762
11087,1351,739
11088,1496,824
11089,1615,788
11090,1610,802
11091,1457,810
11092,1479,762
11093,1534,797
11094,1473,796
11095,1475,730
11096,1443,830
11097,1401,702
11098,1418,741
11099,1283,762
11100,1179,708
11101,1066,681
11102,1069,752
11103,1218,680
11104,1217,730
11105,1253,715
11106,1279,702
11107,1279,773
11108,1317,688
11109,1441,822
11110,1409,765
11111,1488,786
11112,1505,806
11113,1374,845
11114,1365,772
11115,1396,774
11116,1393,761
11117,1302,740
11118,1196,781
11119,1117,648
11120,1117,699
11121,1025,639
11122,1105,697
11123,1103,674
11124,1168,705
11125,1227,754
11126,1275,738
11127,1294,777
11128,1302,743
11129,1254,768
11130,1270,747
11131,1256,782
11132,1336,807
11133,1356,765
11134,1250,735
11135,1177,690
11136,1138,743
11137,1042,616
11138,1067,651
11139,1092,693
11140,1119,729
11141,1242,771
11142,1295,751
11143,1243,776
11144,1206,744
11145,1208,783
11146,1167,717
11147,1262,711
11148,1193,721
11149,1160,677
11150,1073,699
11151,1057,712
11152,1041,693
11153,1137,689
11154,1154,713
11155,1093,695
11156,1205,693
11157,1085,690
11158,1035,694
11159,845,622
11160,852,626
11161,906,595
11162,910,627
11163,894,625
11164,934,618
11165,972,591
11166,849,594
11167,933,585
11168,864,595
11169,908,632
11170,966,594
11171,960,649
11172,880,613
11173,915,624
11174,874,670
11175,904,625
11176,971,647
11177,882,656
11178,907,610
11179,944,641
11180,918,642
11181,939,632
11182,999,663
11183,1027,621
11184,1087,658
11185,1013,690
11186,961,677
11187,1020,654
11188,899,618
11189,902,670
11190,859,633
11191,968,622
11192,929,628
11193,959,641
11194,1033,725
11195,1042,643
11196,1059,715
11197,1073,648
11198,1012,654
11199,1006,721
11200,1000,671
11201,1042,626
11202,1037,626
11203,969,659
11204,942,637
11205,903,633
11206,922,661
11207,965,592
11208,1021,713
11209,1096,669
11210,1070,691
11211,1074,635
11212,1050,679
11213,1099,648
11214,1119,705
11215,1123,718
11216,1087,650
11217,940,644
11218,968,662
11219,988,602
11220,940,600
11221,892,607
11222,974,653
11223,1068,703
11224,1087,693
11225,1036,677
11226,1138,702
11227,1102,729
11228,1169,744
11229,1168,702
11230,1192,735
11231,1088,734
11232,981,651
11233,1042,691
11234,1047,641
11235,1023,589
11236,928,634
11237,951,649
11238,958,665
11239,1049,652
11240,1014,692
11241,1073,694
11242,1143,696
11243,1117,691
11244,1183,679
11245,1178,697
11246,1207,753
11247,1148,754
11248,1137,688
11249,1133,703
11250,1030,701
11251,1067,684
11252,959,610
11253,950,650
11254,922,599
11255,978,649
11256,953,641
11257,1007,632
11258,1082,669
11259,1106,712
11260,1148,722
11261,1179,738
11262,1261,735
11263,1302,737
11264,1256,705
11265,1176,720
11266,1191,761
11267,1219,749
11268,1023,662
11269,991,665
11270,942,678
11271,981,627
11272,868,646
11273,923,614
11274,960,631
11275,979,673
11276,1000,702
11277,1022,695
11278,1198,699
11279,1180,781
11280,1230,731
11281,1379,775
11282,1272,782
11283,1281,751
11284,1232,726
11285,1144,682
11286,1095,751
11287,1016,673
11288,1074,686
11289,947,703
11290,930,634
11291,914,606
11292,902,618
11293,940,675
11294,945,656
11295,980,662
11296,1097,718
11297,1158,751
11298,1196,743
11299,1167,743
11300,1282,783
11301,1170,686
11302,1231,762
11303,1267,726
11304,1139,759
11305,1171,707
11306,1166,721
11307,1065,697
11308,961,662
11309,957,648
11310,912,625
11311,927,589
11312,985,653
11313,983,651
11314,1043,702
11315,1161,692
11316,1098,729
11317,1202,728
11318,1261,770
11319,1388,759
11320,1220,732
11321,1252,719
11322,1276,763
11323,1154,731
11324,1197,734
11325,1148,656
11326,1099,686
11327,966,679
11328,927,616
11329,911,653
11330,925,621
11331,914,641
11332,935,670
11333,1061,705
11334,1040,672
11335,1159,726
11336,1172,739
11337,1147,782
11338,1207,755
11339,1289,761
11340,1139,671
11341,1277,701
11342,1215,720
11343,1232,756
11344,1023,663
11345,1049,659
11346,995,608
11347,955,658
11348,857,613
11349,855,635
11350,926,644
11351,1052,616
11352,1029,701
11353,1004,716
11354,1052,712
11355,1159,696
11356,1200,783
11357,1161,723
11358,1261,771
11359,1238,718
11360,1142,764
11361,1224,719
11362,1126,741
11363,1093,704
11364,961,657
11365,972,663
11366,935,629
11367,895,699
11368,1006,659
11369,943,627
11370,1034,681
11371,1067,718
11372,1117,737
11373,1244,720
11374,1100,712
11375,1137,749
11376,1162,749
11377,1135,747
11378,1124,772
11379,1051,726
11380,1039,702
11381,1004,678
11382,894,626
11383,861,680
11384,859,611
11385,924,612
11386,926,616
11387,1041,630
11388,1014,673
11389,1044,653
11390,1134,693
11391,1083,673
11392,1063,649
11393,1103,680
11394,1024,731
11395,1075,701
11396,1039,699
11397,931,625
11398,986,627
11399,925,598
11400,864,617
11401,886,593
11402,911,640
11403,1000,706
11404,1009,702
11405,1086,664
11406,975,713
11407,1112,664
11408,1015,666
11409,1049,687
11410,999,645
11411,986,659
11412,935,636
11413,943,687
11414,885,642
11415,889,625
11416,958,621
11417,986,672
11418,944,677
11419,959,660
11420,969,685
11421,978,648
11422,953,625
11423,1003,630
11424,950,639
11425,882,642
11426,858,649
11427,904,611
11428,908,630
11429,965,665
11430,963,639
11431,948,617
11432,940,638
11433,905,648
11434,1002,656
11435,907,621
11436,876,630
11437,952,616
11438,883,612
11439,931,652
11440,906,659
11441,734,724
11442,736,804
11443,749,811
11444,755,894
11445,729,939
11446,793,959
11447,683,920
11448,696,856
11449,756,834
11450,817,862
11451,761,976
11452,730,999
11453,760,1076
11454,735,1053
11455,745,1228
11456,744,1032
11457,755,969
11458,732,927
11459,730,904
11460,735,827
11461,743,929
11462,728,981
11463,840,1132
11464,750,1255
11465,809,1240
11466,753,1344
11467,721,1317
11468,773,1336
11469,734,1160
11470,745,1038
11471,697,1014
11472,739,889
11473,744,761
11474,725,943
11475,736,1110
11476,768,1217
11477,783,1377
11478,762,1464
11479,813,1436
11480,696,1541
11481,732,1507
11482,730,1526
11483,808,1364
11484,715,1233
11485,733,1166
11486,722,1039
11487,790,975
11488,801,960
11489,745,1054
11490,801,1253
11491,765,1381
11492,773,1571
11493,831,1600
11494,765,1648
11495,738,1728
11496,741,1736
11497,703,1589
11498,807,1584
11499,769,1428
11500,720,1228
11501,803,1111
11502,779,989
11503,741,809
11504,741,1032
11505,762,1071
11506,762,1262
11507,790,1482
11508,786,1572
11509,770,1760
11510,815,1820
11511,750,1940
11512,748,1948
11513,738,1863
11514,729,1660
11515,754,1587
11516,719,1367
11517,747,1179
11518,751,972
11519,741,918
11520,775,812
11521,762,959
11522,815,1214
11523,728,1467
11524,778,1655
11525,834,1704
11526,747,1954
11527,804,2014
11528,765,1909
11529,830,1993
11530,760,1924
11531,781,1874
11532,759,1624
11533,834,1351
11534,769,1329
11535,714,1043
11536,740,980
11537,682,858
11538,751,1207
11539,761,1341
11540,703,1514
11541,780,1771
11542,762,1795
11543,746,1949
11544,805,2125
11545,741,2184
11546,751,2170
11547,786,2001
11548,781,1999
11549,767,1738
11550,754,1563
11551,733,1333
11552,756,1095
11553,728,945
11554,734,852
11555,694,936
11556,740,1082
11557,739,1296
11558,772,1436
11559,727,1687
11560,822,1949
11561,830,2067
11562,738,2109
11563,825,2121
11564,769,2158
11565,809,2004
11566,732,1948
11567,704,1810
11568,765,1639
11569,766,1365
11570,756,1090
11571,699,962
11572,743,836
11573,688,893
11574,773,1031
11575,721,1257
11576,786,1513
11577,769,1762
11578,767,1852
11579,800,1946
11580,847,2008
11581,798,2109
11582,787,2172
11583,795,2026
11584,778,1974
11585,813,1793
11586,734,1552
11587,756,1271
11588,786,1199
11589,732,951
11590,721,879
11591,744,900
11592,742,1098
11593,792,1304
11594,757,1438
11595,736,1698
11596,761,1845
11597,794,2016
11598,783,2122
11599,758,2158
11600,815,2189
11601,761,2080
11602,798,1879
11603,735,1667
11604,746,1545
11605,713,1357
11606,715,1063
11607,740,975
11608,742,885
11609,742,1018
11610,738,1207
11611,773,1373
11612,763,1494
11613,778,1657
11614,716,1832
11615,773,1914
11616,750,2023
11617,815,2027
11618,715,1876
11619,774,1804
11620,786,1628
11621,749,1440
11622,731,1132
11623,715,1007
11624,708,831
11625,744,952
11626,750,1041
11627,796,1278
11628,747,1354
11629,761,1419
11630,753,1694
11631,755,1695
11632,782,1873
11633,721,1917
11634,707,1833
11635,788,1593
11636,786,1440
11637,751,1271
11638,743,1146
11639,738,925
11640,683,723
11641,729,883
11642,763,1021
11643,701,1247
11644,690,1232
11645,763,1421
11646,783,1526
11647,801,1625
11648,753,1718
11649,740,1576
11650,732,1481
11651,780,1411
11652,822,1354
11653,765,1128
11654,770,897
11655,696,905
11656,708,848
11657,735,1061
11658,762,1177
11659,761,1203
11660,714,1338
11661,724,1369
11662,725,1363
11663,772,1307
11664,738,1319
11665,746,1280
11666,755,1030
11667,730,992
11668,729,869
11669,748,745
11670,789,924
11671,707,1045
11672,726,1106
11673,739,1123
11674,755,1188
11675,764,1237
11676,728,1126
11677,727,1097
11678,749,1062
11679,779,935
11680,733,855
11681,725,816
11682,725,889
11683,764,1001
11684,684,1041
11685,720,1036
11686,753,943
11687,770,966
11688,730,913
11689,703,800
11690,739,939
11691,680,902
11692,725,864
11693,1038,5626
11694,1013,5516
11695,971,5610
11696,1088,5817
11697,1089,5819
11698,1021,5873
11699,1052,5842
11700,971,5963
11701,983,6034
11702,1011,5959
11703,952,6024
11704,1096,5978
11705,1059,6090
11706,1012,5889
11707,991,5786
11708,1036,5678
11709,1062,5335
11710,1020,5677
11711,1007,6049
11712,1078,5883
11713,1051,6052
11714,1108,6266
11715,1047,6261
11716,1121,6332
11717,1101,6336
11718,1058,6192
11719,1081,6267
11720,985,6179
11721,1006,6399
11722,1054,6171
11723,996,6137
11724,1009,6377
11725,1110,6104
11726,1042,5921
11727,1095,5842
11728,1040,5741
11729,1017,5857
11730,1105,5691
11731,990,5465
11732,981,5663
11733,1096,5967
11734,1069,6008
11735,1129,6004
11736,1073,6001
11737,1046,6336
11738,1168,6352
11739,1059,6525
11740,1133,6496
11741,1092,6648
11742,1103,6513
11743,1105,6482
11744,1029,6774
11745,1033,6716
11746,1006,6633
11747,1072,6543
11748,1017,6581
11749,1079,6574
11750,1111,6437
11751,1098,6469
11752,1048,6485
11753,1069,6294
11754,992,6150
11755,1089,5914
11756,1070,5728
11757,1045,5623
11758,1044,5429
11759,1001,5232
11760,988,5514
11761,1026,5772
11762,1072,6082
11763,1075,6048
11764,1026,6153
11765,1172,6616
11766,1110,6601
11767,1079,6518
11768,1101,6936
11769,1063,6801
11770,1116,6682
11771,990,6813
11772,1080,6825
11773,1145,6674
11774,1071,6850
11775,1157,6868
11776,1123,6907
11777,1112,6752
11778,1116,7016
11779,1095,6695
11780,1058,6574
11781,1061,6425
11782,1063,6565
11783,1042,6378
11784,1089,6186
11785,1074,5981
11786,1040,6077
11787,976,6065
11788,994,5871
11789,1010,5659
11790,1013,5542
11791,1079,5283
11792,1064,5602
11793,1088,6010
11794,1044,6167
11795,1138,6293
11796,1104,6493
11797,1099,6558
11798,1104,6641
11799,1072,6850
11800,1098,6886
11801,1105,7058
11802,1116,7053
11803,1091,7015
11804,1096,7098
11805,1056,7359
11806,1113,7232
11807,1080,7025
11808,1036,7184
11809,1105,7047
11810,1130,7057
11811,1144,7096
11812,1057,7100
11813,1117,7041
11814,1146,6908
11815,1042,6730
11816,1144,6820
11817,1091,6592
11818,1019,6549
11819,1097,6266
11820,1087,6278
11821,1024,6129
11822,990,5639
11823,1019,5689
11824,1037,5420
11825,1028,5451
11826,1054,5643
11827,1047,5887
11828,990,6369
11829,1143,6448
11830,1080,6532
11831,1039,6769
11832,1040,6799
11833,1128,6864
11834,1149,7187
11835,1115,7202
11836,1103,7251
11837,1203,7409
11838,1093,7197
11839,1082,7378
11840,1130,7415
11841,1065,7380
11842,1092,7365
11843,1092,7514
11844,1105,7490
11845,1142,7513
11846,1083,7298
11847,1150,7187
11848,1174,7421
11849,1131,7284
11850,1045,7168
11851,1058,7189
11852,1116,6971
11853,1025,7001
11854,1037,6635
11855,1057,6556
11856,1089,6239
11857,1043,6101
11858,1030,6079
11859,1042,5772
11860,965,5417
11861,1050,5386
11862,1078,5705
11863,1079,5977
11864,1062,6378
11865,1026,6712
11866,1039,6531
11867,1109,6512
11868,1106,6914
11869,1167,7080
11870,1207,7121
11871,1124,7146
11872,1192,7348
11873,1020,7297
11874,1063,7369
11875,1151,7668
11876,1185,7727
11877,1077,7867
11878,1102,7648
11879,1161,7261
11880,1121,7472
11881,1141,7847
11882,1098,7748
11883,1045,7560
11884,1119,7697
11885,1086,7601
11886,1121,7399
11887,1152,7281
11888,1089,7096
11889,1152,7257
11890,1123,6969
11891,1122,6954
11892,1110,6895
11893,1043,6644
11894,1036,6495
11895,1025,6115
11896,1036,5950
11897,1015,5823
11898,994,5458
11899,953,5485
11900,997,5778
11901,1061,6020
11902,1066,6404
11903,1026,6527
11904,1123,6860
11905,1053,6845
11906,1155,6985
11907,1080,7313
11908,1116,7213
11909,1186,7343
11910,1102,7455
11911,1128,7471
11912,1145,7503
11913,1118,7800
11914,1128,7841
11915,1129,7816
11916,1140,7793
11917,1136,7947
11918,1072,8008
11919,1136,7701
11920,1167,7773
11921,1156,7970
11922,1212,7759
11923,1271,7817
11924,1217,7597
11925,1072,7558
11926,1130,7451
11927,1189,7392
11928,1075,7357
11929,1054,7217
11930,1108,7288
11931,1121,7042
11932,1069,6731
11933,1054,6472
11934,1128,6529
11935,1039,6320
11936,1047,5983
11937,1017,5867
11938,985,5398
11939,1103,5527
11940,990,5697
11941,1007,6168
11942,1052,6329
11943,1102,6565
11944,1076,7025
11945,1151,7055
11946,1105,7173
11947,1139,7650
11948,1087,7396
11949,1153,7690
11950,1105,7844
11951,1121,7744
11952,1079,7717
11953,1088,8055
11954,1108,8076
11955,1119,8130
11956,1143,8143
11957,1150,7943
11958,1112,8185
11959,1108,8056
11960,1157,7904
11961,1072,8047
11962,1126,8000
11963,1167,8002
11964,1150,7988
11965,1160,7869
11966,1095,7855
11967,1112,7725
11968,1102,7608
11969,1183,7704
11970,1111,7559
11971,1071,7583
11972,1116,7068
11973,1052,7013
11974,1115,7034
11975,1051,6675
11976,1049,6635
11977,1079,6127
11978,1011,6006
11979,1002,5703
11980,1040,5597
11981,1084,5204
11982,1018,5734
11983,1096,6024
11984,1128,6132
11985,1056,6473
11986,1048,6605
11987,1120,6994
11988,1052,6965
11989,1135,7278
11990,1128,7546
11991,1161,7514
11992,1108,7665
11993,1147,7731
11994,1086,7770
11995,1146,7750
11996,1082,7963
11997,1144,7966
11998,1203,8291
11999,1138,8126
12000,1095,8327
12001,1268,8210
12002,1159,8204
12003,1139,8297
12004,1137,8082
12005,1099,8294
12006,1124,8271
12007,1178,8224
12008,1030,8160
12009,1111,8303
12010,1171,7931
12011,1101,7760
12012,1133,7672
12013,1116,7557
12014,1137,7575
12015,1143,7386
12016,956,7166
12017,1089,7205
12018,1058,6992
12019,1018,6740
12020,1082,6657
12021,1092,6613
12022,997,6074
12023,1024,5874
12024,995,5362
12025,1006,5628
12026,1046,5863
12027,1070,6207
12028,1024,6445
12029,1154,6656
12030,1144,7032
12031,1049,7125
12032,1141,7578
12033,1051,7568
12034,1136,7746
12035,1150,7801
12036,1153,7931
12037,1121,7944
12038,1194,8131
12039,1183,8306
12040,1211,8288
12041,1130,8301
12042,1166,8552
12043,1185,8294
12044,1220,8456
12045,1169,8705
12046,1095,8225
12047,1130,8412
12048,1172,8580
12049,1186,8363
12050,1201,8487
12051,1148,8416
12052,1184,8522
12053,1195,8292
12054,1111,8246
12055,1159,8076
12056,1167,7809
12057,1066,7736
12058,1095,7477
12059,1086,7668
12060,1097,7612
12061,1120,7238
12062,1191,6928
12063,1074,6901
12064,1104,6576
12065,1079,6588
12066,1017,6214
12067,985,5988
12068,1025,5745
12069,1089,5101
12070,994,5608
12071,1049,5958
12072,1091,6371
12073,1119,6625
12074,1094,6948
12075,1129,6887
12076,1161,7159
12077,1136,7438
12078,1171,7337
12079,1159,7600
12080,1139,7925
12081,1089,7855
12082,1192,7924
12083,1152,8198
12084,1150,8166
12085,1129,8181
12086,1147,8584
12087,1199,8407
12088,1109,8401
12089,1137,8360
12090,1267,8551
12091,1120,8590
12092,1237,8851
12093,1155,8634
12094,1089,8511
12095,1169,8322
12096,1145,8411
12097,1106,8383
12098,1172,8611
12099,1085,8492
12100,1135,8212
12101,1164,8169
12102,1202,8051
12103,1110,8159
12104,1107,8053
12105,1123,7756
12106,1026,7599
12107,1101,7345
12108,1076,7025
12109,1040,6879
12110,1145,6753
12111,1024,6634
12112,1087,6416
12113,1140,6155
12114,1054,5870
12115,1010,5290
12116,1035,5777
12117,1067,6050
12118,1066,6526
12119,1062,6587
12120,1157,7053
12121,1099,7103
12122,1115,7321
12123,1163,7550
12124,1149,7689
12125,1170,7954
12126,1085,8087
12127,1156,8260
12128,1206,8499
12129,1265,8530
12130,1155,8480
12131,1162,8361
12132,1219,8527
12133,1187,8500
12134,1168,8674
